repo,pr_number,status,created_at,closed_at,merged_at,tempo_analise_horas,review_count,num_files,additions,deletions,descricao_chars,num_comments,num_participants
EbookFoundation/free-programming-books,10376,closed,2023-10-16T07:48:21Z,2023-10-18T17:37:54Z,,57.83,1,1,5,0,980,2,2
EbookFoundation/free-programming-books,10360,merged,2023-10-16T02:32:37Z,2023-10-16T20:20:57Z,2023-10-16T20:20:57Z,17.81,5,2,15,0,987,1,1
EbookFoundation/free-programming-books,10358,merged,2023-10-16T02:07:40Z,2023-10-18T02:16:24Z,2023-10-18T02:16:24Z,48.15,1,1,1,0,1015,0,0
EbookFoundation/free-programming-books,10357,merged,2023-10-16T02:07:05Z,2023-10-16T20:34:09Z,2023-10-16T20:34:09Z,18.45,1,1,1,0,911,1,1
EbookFoundation/free-programming-books,10356,merged,2023-10-16T02:01:18Z,2023-10-16T20:32:54Z,2023-10-16T20:32:53Z,18.53,1,1,1,0,920,1,1
EbookFoundation/free-programming-books,10353,merged,2023-10-15T21:55:34Z,2023-10-16T16:54:38Z,2023-10-16T16:54:38Z,18.98,1,1,5,4,1344,1,1
EbookFoundation/free-programming-books,10351,merged,2023-10-15T19:05:41Z,2023-10-18T15:50:11Z,2023-10-18T15:50:11Z,68.74,2,1,1,0,813,9,2
EbookFoundation/free-programming-books,10347,merged,2023-10-15T17:50:49Z,2023-10-19T16:10:30Z,2023-10-19T16:10:30Z,94.33,1,1,1,0,1016,0,0
EbookFoundation/free-programming-books,10345,merged,2023-10-15T17:38:27Z,2023-10-18T03:37:52Z,2023-10-18T03:37:52Z,57.99,3,1,9,0,988,1,1
EbookFoundation/free-programming-books,10344,merged,2023-10-15T16:15:40Z,2023-11-14T23:49:42Z,2023-11-14T23:49:42Z,727.57,7,1,9,7,1288,11,1
EbookFoundation/free-programming-books,10343,merged,2023-10-15T16:09:54Z,2023-10-21T14:04:25Z,2023-10-21T14:04:25Z,141.91,4,2,6,5,1384,2,1
EbookFoundation/free-programming-books,10341,merged,2023-10-15T15:00:47Z,2023-10-16T18:00:07Z,2023-10-16T18:00:07Z,26.99,2,1,136,136,810,0,0
EbookFoundation/free-programming-books,10339,merged,2023-10-15T14:03:27Z,2023-10-21T02:46:15Z,2023-10-21T02:46:15Z,132.71,11,1,1,0,165,5,2
EbookFoundation/free-programming-books,10336,merged,2023-10-15T13:20:07Z,2023-10-18T00:29:48Z,2023-10-18T00:29:48Z,59.16,3,1,1,0,744,0,0
EbookFoundation/free-programming-books,10335,merged,2023-10-15T13:17:58Z,2023-10-16T18:16:17Z,2023-10-16T18:16:17Z,28.97,2,1,1,0,1017,0,0
EbookFoundation/free-programming-books,10332,merged,2023-10-15T09:34:48Z,2023-10-16T17:25:53Z,2023-10-16T17:25:53Z,31.85,1,1,1,0,1007,2,2
EbookFoundation/free-programming-books,10331,closed,2023-10-15T08:59:25Z,2023-11-21T22:19:21Z,,901.33,3,1,1,0,1058,2,2
EbookFoundation/free-programming-books,10328,merged,2023-10-15T07:41:24Z,2023-10-15T23:05:37Z,2023-10-15T23:05:37Z,15.4,1,1,1,0,1199,3,3
EbookFoundation/free-programming-books,10325,merged,2023-10-15T06:11:58Z,2023-11-14T23:12:33Z,2023-11-14T23:12:33Z,737.01,2,1,2,0,861,1,1
EbookFoundation/free-programming-books,10324,merged,2023-10-15T06:04:59Z,2023-10-18T16:56:08Z,2023-10-18T16:56:08Z,82.85,6,1,1,0,1282,3,2
EbookFoundation/free-programming-books,10319,merged,2023-10-15T05:26:30Z,2023-10-16T18:25:14Z,2023-10-16T18:25:14Z,36.98,1,1,1,0,953,2,2
EbookFoundation/free-programming-books,10317,merged,2023-10-15T04:45:42Z,2023-10-18T00:27:22Z,2023-10-18T00:27:22Z,67.69,2,1,1,1,515,2,2
EbookFoundation/free-programming-books,10316,merged,2023-10-15T04:22:49Z,2023-10-16T18:08:11Z,2023-10-16T18:08:11Z,37.76,1,1,1,0,1152,2,2
EbookFoundation/free-programming-books,10306,merged,2023-10-14T16:40:04Z,2023-10-16T17:28:38Z,2023-10-16T17:28:38Z,48.81,1,1,1,0,997,1,1
EbookFoundation/free-programming-books,10303,closed,2023-10-14T13:23:18Z,2023-11-21T21:09:26Z,,919.77,4,1,2,2,1394,4,3
EbookFoundation/free-programming-books,10301,closed,2023-10-14T13:06:52Z,2023-10-15T21:39:24Z,,32.54,1,0,0,0,930,4,3
EbookFoundation/free-programming-books,10300,merged,2023-10-14T12:23:57Z,2023-10-16T19:57:35Z,2023-10-16T19:57:35Z,55.56,1,1,1,0,1618,4,2
EbookFoundation/free-programming-books,10295,merged,2023-10-14T11:22:49Z,2023-10-15T22:24:26Z,2023-10-15T22:24:26Z,35.03,1,1,1,0,1488,1,1
EbookFoundation/free-programming-books,10282,merged,2023-10-13T17:44:07Z,2023-10-18T15:24:14Z,2023-10-18T15:24:14Z,117.67,6,1,8,0,958,0,0
EbookFoundation/free-programming-books,10276,merged,2023-10-13T14:53:30Z,2023-10-14T17:24:14Z,2023-10-14T17:24:14Z,26.51,2,1,1,0,962,0,0
EbookFoundation/free-programming-books,10267,merged,2023-10-13T09:52:09Z,2023-10-31T16:56:32Z,2023-10-31T16:56:32Z,439.07,2,1,2,0,1108,0,0
EbookFoundation/free-programming-books,10265,closed,2023-10-13T07:03:04Z,2023-10-15T14:44:54Z,,55.7,1,1,1,0,1225,1,1
EbookFoundation/free-programming-books,10259,merged,2023-10-13T04:35:43Z,2023-10-16T18:13:49Z,2023-10-16T18:13:49Z,85.64,3,1,1,0,1379,6,2
EbookFoundation/free-programming-books,10257,closed,2023-10-13T04:18:28Z,2023-11-14T21:15:41Z,,784.95,6,1,2,0,22,0,0
EbookFoundation/free-programming-books,10255,merged,2023-10-13T03:51:00Z,2023-10-14T17:23:20Z,2023-10-14T17:23:20Z,37.54,1,1,1,0,947,1,1
EbookFoundation/free-programming-books,10247,closed,2023-10-12T19:09:43Z,2023-10-19T17:34:04Z,,166.41,7,3,9,0,839,3,2
EbookFoundation/free-programming-books,10246,closed,2023-10-12T19:03:14Z,2023-10-15T03:11:12Z,,56.13,4,2,3,1,1119,1,1
EbookFoundation/free-programming-books,10245,merged,2023-10-12T18:21:15Z,2023-11-14T21:26:06Z,2023-11-14T21:26:06Z,795.08,1,1,1,0,881,0,0
EbookFoundation/free-programming-books,10236,closed,2023-10-12T11:13:27Z,2023-10-13T03:02:33Z,,15.82,1,1,1,0,1428,0,0
EbookFoundation/free-programming-books,10234,merged,2023-10-12T11:03:47Z,2023-10-13T14:37:09Z,2023-10-13T14:37:09Z,27.56,1,1,1,0,1013,1,1
EbookFoundation/free-programming-books,10232,merged,2023-10-12T10:33:08Z,2023-10-16T17:50:04Z,2023-10-16T17:50:04Z,103.28,1,1,9,0,860,1,1
EbookFoundation/free-programming-books,10223,merged,2023-10-12T07:17:08Z,2023-10-15T20:21:57Z,2023-10-15T20:21:57Z,85.08,2,1,1,0,1252,0,0
EbookFoundation/free-programming-books,10218,merged,2023-10-12T05:21:35Z,2023-10-18T00:51:37Z,2023-10-18T00:51:37Z,139.5,2,1,3,0,1183,5,2
EbookFoundation/free-programming-books,10215,closed,2023-10-12T04:25:19Z,2023-10-16T09:46:11Z,,101.35,1,1,1,0,1016,0,0
EbookFoundation/free-programming-books,10211,merged,2023-10-12T02:25:04Z,2023-10-14T16:56:44Z,2023-10-14T16:56:44Z,62.53,3,2,86,0,1149,5,2
EbookFoundation/free-programming-books,10204,merged,2023-10-11T22:00:23Z,2023-10-13T13:48:57Z,2023-10-13T13:48:57Z,39.81,4,1,67,71,860,3,2
EbookFoundation/free-programming-books,10200,merged,2023-10-11T20:46:44Z,2023-10-13T02:39:25Z,2023-10-13T02:39:25Z,29.88,1,1,1,0,877,1,1
EbookFoundation/free-programming-books,10189,merged,2023-10-11T18:40:02Z,2023-10-13T14:43:01Z,2023-10-13T14:43:01Z,44.05,2,1,3,1,873,0,0
EbookFoundation/free-programming-books,10182,closed,2023-10-11T18:05:21Z,2023-10-29T09:58:39Z,,423.89,1,5,6,1,969,3,3
EbookFoundation/free-programming-books,10176,merged,2023-10-11T15:38:48Z,2023-10-11T23:34:47Z,2023-10-11T23:34:47Z,7.93,1,1,1,0,880,1,1
EbookFoundation/free-programming-books,10173,closed,2023-10-11T14:59:06Z,2023-10-13T03:30:13Z,,36.52,1,1,4,0,887,2,2
EbookFoundation/free-programming-books,10172,merged,2023-10-11T14:52:06Z,2023-10-15T21:24:11Z,2023-10-15T21:24:11Z,102.53,1,2,51,0,548,4,2
EbookFoundation/free-programming-books,10170,merged,2023-10-11T13:43:43Z,2023-10-14T16:58:22Z,2023-10-14T16:58:22Z,75.24,5,1,2,0,993,1,1
EbookFoundation/free-programming-books,10169,merged,2023-10-11T13:32:38Z,2023-10-12T23:58:34Z,2023-10-12T23:58:34Z,34.43,1,1,2,1,905,2,2
EbookFoundation/free-programming-books,10161,merged,2023-10-11T09:39:20Z,2023-10-15T03:23:07Z,2023-10-15T03:23:07Z,89.73,2,1,1,0,1063,5,2
EbookFoundation/free-programming-books,10158,merged,2023-10-11T09:23:15Z,2023-11-21T22:26:07Z,2023-11-21T22:26:07Z,997.05,3,2,10,0,860,7,1
EbookFoundation/free-programming-books,10157,merged,2023-10-11T08:55:33Z,2023-10-11T22:15:49Z,2023-10-11T22:15:49Z,13.34,2,1,1,0,894,0,0
EbookFoundation/free-programming-books,10156,merged,2023-10-11T08:51:31Z,2023-10-11T23:09:56Z,2023-10-11T23:09:56Z,14.31,1,1,1,0,838,2,2
EbookFoundation/free-programming-books,10152,merged,2023-10-11T07:08:56Z,2023-10-13T01:06:48Z,2023-10-13T01:06:48Z,41.96,2,1,1,0,1670,0,0
EbookFoundation/free-programming-books,10144,merged,2023-10-11T02:29:48Z,2023-10-11T23:26:56Z,2023-10-11T23:26:56Z,20.95,1,1,1,0,1098,0,0
EbookFoundation/free-programming-books,10137,closed,2023-10-11T00:23:39Z,2023-11-09T22:30:10Z,,718.11,4,1,8,0,860,1,1
EbookFoundation/free-programming-books,10136,merged,2023-10-11T00:03:04Z,2023-10-11T23:28:38Z,2023-10-11T23:28:38Z,23.43,2,1,1,0,1586,1,1
EbookFoundation/free-programming-books,10132,merged,2023-10-10T21:07:58Z,2023-10-12T00:11:17Z,2023-10-12T00:11:17Z,27.06,4,1,1,0,970,1,1
EbookFoundation/free-programming-books,10130,merged,2023-10-10T19:48:24Z,2023-10-11T17:13:03Z,2023-10-11T17:13:03Z,21.41,1,1,2,0,885,0,0
EbookFoundation/free-programming-books,10128,merged,2023-10-10T18:21:47Z,2023-10-13T03:09:25Z,2023-10-13T03:09:25Z,56.79,6,1,13,0,961,0,0
EbookFoundation/free-programming-books,10127,merged,2023-10-10T18:04:55Z,2023-10-18T17:25:44Z,2023-10-18T17:25:44Z,191.35,2,1,1,0,694,1,1
EbookFoundation/free-programming-books,10124,merged,2023-10-10T17:30:22Z,2023-10-16T20:22:20Z,2023-10-16T20:22:20Z,146.87,1,1,1,0,951,1,1
EbookFoundation/free-programming-books,10123,merged,2023-10-10T17:04:24Z,2023-10-11T17:15:30Z,2023-10-11T17:15:30Z,24.18,2,1,1,0,994,1,1
EbookFoundation/free-programming-books,10120,merged,2023-10-10T15:27:49Z,2023-11-14T21:32:00Z,2023-11-14T21:32:00Z,846.07,3,1,1,0,860,0,0
EbookFoundation/free-programming-books,10119,merged,2023-10-10T14:51:56Z,2023-10-11T21:42:36Z,2023-10-11T21:42:36Z,30.84,8,1,6,0,860,1,1
EbookFoundation/free-programming-books,10116,merged,2023-10-10T12:39:54Z,2023-10-11T18:13:24Z,2023-10-11T18:13:24Z,29.56,1,1,1,0,860,2,2
EbookFoundation/free-programming-books,10110,merged,2023-10-10T10:49:00Z,2023-11-14T21:14:15Z,2023-11-14T21:14:15Z,850.42,2,1,1,0,905,0,0
EbookFoundation/free-programming-books,10104,merged,2023-10-10T07:51:03Z,2023-10-13T01:13:41Z,2023-10-13T01:13:41Z,65.38,2,1,0,1,851,0,0
EbookFoundation/free-programming-books,10094,closed,2023-10-10T05:06:48Z,2023-10-12T02:15:03Z,,45.14,2,0,0,0,1057,2,1
EbookFoundation/free-programming-books,10088,merged,2023-10-10T02:41:11Z,2023-10-11T16:49:57Z,2023-10-11T16:49:57Z,38.15,2,1,1,1,860,1,1
EbookFoundation/free-programming-books,10086,closed,2023-10-10T02:21:54Z,2023-10-11T22:03:50Z,,43.7,6,1,8,14,1302,1,1
EbookFoundation/free-programming-books,10082,merged,2023-10-10T01:03:17Z,2023-10-11T16:42:38Z,2023-10-11T16:42:38Z,39.66,1,1,1,0,1106,2,1
EbookFoundation/free-programming-books,10074,merged,2023-10-09T19:07:26Z,2023-10-19T14:15:50Z,2023-10-19T14:15:50Z,235.14,7,1,1,1,875,3,2
EbookFoundation/free-programming-books,10072,merged,2023-10-09T18:57:54Z,2023-10-10T21:35:04Z,2023-10-10T21:35:04Z,26.62,1,1,1,0,896,1,1
EbookFoundation/free-programming-books,10069,closed,2023-10-09T18:32:28Z,2023-10-15T09:26:50Z,,134.91,2,1,1,0,1633,1,1
EbookFoundation/free-programming-books,10066,closed,2023-10-09T17:41:05Z,2023-10-10T00:37:23Z,,6.94,1,1,2,0,932,0,0
EbookFoundation/free-programming-books,10065,merged,2023-10-09T17:35:45Z,2023-10-11T22:14:16Z,2023-10-11T22:14:16Z,52.64,1,1,15,16,860,3,1
EbookFoundation/free-programming-books,10064,merged,2023-10-09T17:35:06Z,2023-10-10T21:47:35Z,2023-10-10T21:47:35Z,28.21,2,1,1,0,1079,0,0
EbookFoundation/free-programming-books,10063,closed,2023-10-09T17:31:41Z,2023-11-21T20:48:31Z,,1035.28,2,0,0,0,1089,6,3
EbookFoundation/free-programming-books,10061,merged,2023-10-09T16:47:53Z,2023-10-11T17:14:27Z,2023-10-11T17:14:27Z,48.44,4,1,8,1,842,1,1
EbookFoundation/free-programming-books,10058,merged,2023-10-09T16:35:56Z,2023-10-10T21:45:00Z,2023-10-10T21:45:00Z,29.15,1,1,1,0,1136,2,2
EbookFoundation/free-programming-books,10049,closed,2023-10-09T15:13:58Z,2023-11-21T21:06:36Z,,1037.88,3,1,1,0,894,3,2
EbookFoundation/free-programming-books,10047,merged,2023-10-09T15:00:38Z,2023-11-21T20:40:20Z,2023-11-21T20:40:20Z,1037.66,1,1,3,0,860,3,2
public-apis/public-apis,4479,closed,2025-08-04T07:42:48Z,2025-09-23T16:18:04Z,,1208.59,1,1,1,1,902,0,0
public-apis/public-apis,3620,closed,2023-09-01T10:54:21Z,2023-09-02T21:21:34Z,,34.45,1,1,1,0,902,0,0
public-apis/public-apis,3078,merged,2022-03-02T05:51:35Z,2022-03-10T05:31:21Z,2022-03-10T05:31:21Z,191.66,1,1,1,0,902,0,0
public-apis/public-apis,3072,merged,2022-02-26T13:00:31Z,2022-03-06T04:27:23Z,2022-03-06T04:27:23Z,183.45,1,1,1,0,1125,5,2
public-apis/public-apis,3062,closed,2022-02-19T03:34:17Z,2022-03-04T22:49:34Z,,331.25,1,1,1,0,915,1,1
public-apis/public-apis,3039,merged,2022-01-30T02:45:12Z,2022-02-01T20:50:14Z,2022-02-01T20:50:14Z,66.08,1,1,1,0,902,1,1
public-apis/public-apis,3038,merged,2022-01-29T16:12:06Z,2022-01-31T23:42:40Z,2022-01-31T23:42:40Z,55.51,2,1,1,0,902,0,0
public-apis/public-apis,3037,closed,2022-01-29T04:46:53Z,2022-02-07T07:23:59Z,,218.62,2,1,2,2,902,1,1
public-apis/public-apis,3033,merged,2022-01-28T15:19:55Z,2022-01-29T01:34:47Z,2022-01-29T01:34:47Z,10.25,4,1,1,0,1007,0,0
public-apis/public-apis,3032,merged,2022-01-27T14:19:03Z,2022-01-31T23:23:23Z,2022-01-31T23:23:23Z,105.07,2,1,1,0,924,1,1
public-apis/public-apis,3030,merged,2022-01-26T11:04:07Z,2022-01-31T00:47:50Z,2022-01-31T00:47:49Z,109.73,2,1,1,0,902,1,1
public-apis/public-apis,3023,closed,2022-01-23T11:28:01Z,2022-02-19T18:38:33Z,,655.18,1,1,2,1,913,1,1
public-apis/public-apis,3006,merged,2022-01-13T02:10:15Z,2022-01-13T06:06:29Z,2022-01-13T06:06:29Z,3.94,3,1,1,0,1012,0,0
public-apis/public-apis,2994,merged,2022-01-06T14:28:27Z,2022-01-07T18:58:08Z,2022-01-07T18:58:08Z,28.49,2,1,1,0,902,0,0
public-apis/public-apis,2965,merged,2021-12-21T11:15:08Z,2021-12-23T07:27:27Z,2021-12-23T07:27:27Z,44.21,1,1,1,0,942,0,0
public-apis/public-apis,2964,merged,2021-12-20T15:49:27Z,2021-12-23T19:38:36Z,2021-12-23T19:38:36Z,75.82,4,1,1,0,902,0,0
public-apis/public-apis,2950,merged,2021-12-12T22:04:12Z,2021-12-18T16:50:27Z,2021-12-18T16:50:27Z,138.77,2,1,1,0,902,1,1
public-apis/public-apis,2936,merged,2021-12-02T14:40:46Z,2021-12-04T05:42:15Z,2021-12-04T05:42:15Z,39.02,2,1,1,0,902,1,1
public-apis/public-apis,2914,merged,2021-11-22T11:58:22Z,2021-11-24T09:01:33Z,2021-11-24T09:01:33Z,45.05,5,1,1,0,902,2,2
public-apis/public-apis,2912,merged,2021-11-21T08:27:21Z,2021-11-24T07:53:42Z,2021-11-24T07:53:42Z,71.44,3,1,1,0,902,0,0
public-apis/public-apis,2910,merged,2021-11-19T15:10:01Z,2021-11-24T15:31:20Z,2021-11-24T15:31:20Z,120.36,5,1,1,0,902,1,1
public-apis/public-apis,2907,closed,2021-11-18T16:22:21Z,2021-11-25T06:15:42Z,,157.89,2,1,1,0,607,3,2
public-apis/public-apis,2897,merged,2021-11-10T02:36:16Z,2021-11-24T14:33:22Z,2021-11-24T14:33:22Z,347.95,1,1,6,5,902,2,2
public-apis/public-apis,2893,merged,2021-11-07T23:44:59Z,2021-11-08T15:09:06Z,2021-11-08T15:09:06Z,15.4,2,1,1,0,902,2,1
public-apis/public-apis,2889,merged,2021-11-05T11:55:48Z,2021-11-08T15:06:26Z,2021-11-08T15:06:26Z,75.18,3,1,1,0,902,0,0
public-apis/public-apis,2878,merged,2021-11-01T14:42:59Z,2021-11-09T17:15:50Z,2021-11-09T17:15:50Z,194.55,1,1,1,0,988,4,2
public-apis/public-apis,2875,merged,2021-11-01T08:03:32Z,2021-11-24T09:12:25Z,2021-11-24T09:12:25Z,553.15,1,1,1,0,945,0,0
public-apis/public-apis,2863,merged,2021-10-31T19:10:40Z,2021-11-01T23:16:51Z,2021-11-01T23:16:51Z,28.1,1,1,1,0,976,0,0
public-apis/public-apis,2850,merged,2021-10-31T14:39:57Z,2021-11-01T23:11:55Z,2021-11-01T23:11:55Z,32.53,1,1,1,0,944,0,0
public-apis/public-apis,2846,closed,2021-10-31T08:10:13Z,2021-11-25T07:29:20Z,,599.32,1,1,1,0,1064,1,1
public-apis/public-apis,2811,merged,2021-10-30T10:37:31Z,2021-10-31T01:37:57Z,2021-10-31T01:37:57Z,15.01,1,1,1,1,902,2,1
public-apis/public-apis,2769,merged,2021-10-28T13:24:17Z,2021-10-28T17:16:13Z,2021-10-28T17:16:13Z,3.87,3,1,1,1,902,3,2
public-apis/public-apis,2766,merged,2021-10-28T09:12:33Z,2021-10-30T13:02:16Z,2021-10-30T13:02:16Z,51.83,2,1,1,0,1112,0,0
public-apis/public-apis,2748,merged,2021-10-27T14:13:52Z,2021-10-29T15:22:54Z,2021-10-29T15:22:54Z,49.15,2,1,1,0,902,2,1
public-apis/public-apis,2746,merged,2021-10-27T09:12:09Z,2021-11-24T08:20:47Z,2021-11-24T08:20:47Z,671.14,1,1,1,0,902,0,0
public-apis/public-apis,2741,merged,2021-10-26T22:04:17Z,2021-10-31T17:06:47Z,2021-10-31T17:06:47Z,115.04,3,1,1,0,902,1,1
public-apis/public-apis,2716,merged,2021-10-25T19:37:18Z,2021-10-28T18:01:59Z,2021-10-28T18:01:59Z,70.41,1,1,1,0,902,2,2
public-apis/public-apis,2709,merged,2021-10-25T09:08:45Z,2021-10-26T15:11:32Z,2021-10-26T15:11:32Z,30.05,2,1,1,1,984,0,0
public-apis/public-apis,2708,merged,2021-10-25T09:00:22Z,2021-10-26T15:10:28Z,2021-10-26T15:10:28Z,30.17,2,1,1,1,984,0,0
public-apis/public-apis,2642,merged,2021-10-21T11:08:30Z,2021-10-27T17:05:38Z,2021-10-27T17:05:38Z,149.95,1,1,1,0,902,0,0
public-apis/public-apis,2581,merged,2021-10-16T18:30:46Z,2021-10-26T06:00:12Z,2021-10-26T06:00:12Z,227.49,2,1,1,0,1049,1,1
public-apis/public-apis,2549,merged,2021-10-15T09:05:14Z,2021-10-15T15:12:25Z,2021-10-15T15:12:25Z,6.12,2,1,1,0,956,3,2
public-apis/public-apis,2536,merged,2021-10-14T18:40:43Z,2021-10-25T17:31:33Z,2021-10-25T17:31:33Z,262.85,3,1,1,0,902,2,1
public-apis/public-apis,2495,merged,2021-10-11T21:18:02Z,2021-10-14T16:57:44Z,2021-10-14T16:57:44Z,67.66,1,1,1,0,902,0,0
public-apis/public-apis,2454,merged,2021-10-10T14:32:00Z,2021-10-24T19:16:08Z,2021-10-24T19:16:08Z,340.74,1,1,1,0,981,0,0
public-apis/public-apis,2448,merged,2021-10-10T11:34:16Z,2021-10-10T17:32:24Z,2021-10-10T17:32:24Z,5.97,2,1,1,1,16,1,1
public-apis/public-apis,2409,merged,2021-10-08T15:08:59Z,2021-10-22T00:48:05Z,2021-10-22T00:48:05Z,321.65,1,1,8,1,235,4,2
public-apis/public-apis,2400,merged,2021-10-08T05:12:06Z,2021-10-23T01:30:01Z,2021-10-23T01:30:01Z,356.3,2,1,1,0,760,0,0
public-apis/public-apis,2397,merged,2021-10-08T02:32:32Z,2021-10-21T21:52:13Z,2021-10-21T21:52:13Z,331.33,1,1,1,0,995,0,0
public-apis/public-apis,2389,merged,2021-10-07T16:34:04Z,2021-10-17T13:43:59Z,2021-10-17T13:43:59Z,237.17,1,1,1,0,902,1,1
public-apis/public-apis,2367,merged,2021-10-06T19:27:15Z,2021-10-19T15:14:59Z,2021-10-19T15:14:59Z,307.8,2,1,1,0,902,0,0
public-apis/public-apis,2366,merged,2021-10-06T18:47:38Z,2021-10-11T18:12:22Z,2021-10-11T18:12:22Z,119.41,3,1,1,0,902,5,1
public-apis/public-apis,2355,merged,2021-10-06T08:31:04Z,2021-10-07T06:21:47Z,2021-10-07T06:21:47Z,21.85,3,1,1,0,902,1,1
public-apis/public-apis,2331,merged,2021-10-05T15:47:16Z,2021-10-19T15:26:18Z,2021-10-19T15:26:18Z,335.65,4,1,1,0,902,0,0
public-apis/public-apis,2325,merged,2021-10-05T14:53:45Z,2021-10-14T16:39:17Z,2021-10-14T16:39:17Z,217.76,2,1,1,0,902,1,1
public-apis/public-apis,2324,merged,2021-10-05T14:49:51Z,2021-10-14T16:36:56Z,2021-10-14T16:36:56Z,217.78,2,1,1,0,902,1,1
public-apis/public-apis,2303,closed,2021-10-05T09:50:53Z,2021-11-12T00:56:29Z,,903.09,1,1,1,0,902,1,1
public-apis/public-apis,2292,merged,2021-10-05T08:25:08Z,2021-10-11T18:16:26Z,2021-10-11T18:16:25Z,153.85,2,1,1,0,902,2,1
public-apis/public-apis,2291,merged,2021-10-05T08:18:16Z,2021-10-11T18:19:19Z,2021-10-11T18:19:19Z,154.02,2,1,1,0,902,3,2
public-apis/public-apis,2281,merged,2021-10-05T06:13:01Z,2021-10-10T06:59:22Z,2021-10-10T06:59:22Z,120.77,2,1,1,0,900,0,0
public-apis/public-apis,2269,merged,2021-10-04T22:44:10Z,2021-10-10T20:56:50Z,2021-10-10T20:56:50Z,142.21,2,1,1,0,902,1,1
public-apis/public-apis,2253,merged,2021-10-04T17:26:40Z,2021-10-04T19:02:03Z,2021-10-04T19:02:03Z,1.59,1,1,1,0,1038,0,0
public-apis/public-apis,2248,merged,2021-10-04T16:18:05Z,2021-10-10T03:14:29Z,2021-10-10T03:14:29Z,130.94,1,1,1,0,920,1,1
public-apis/public-apis,2241,merged,2021-10-04T14:23:05Z,2021-10-10T03:11:56Z,2021-10-10T03:11:56Z,132.81,2,1,1,0,902,0,0
public-apis/public-apis,2237,merged,2021-10-04T12:42:44Z,2021-10-10T03:22:55Z,2021-10-10T03:22:55Z,134.67,2,1,1,0,902,0,0
public-apis/public-apis,2223,merged,2021-10-04T06:02:30Z,2021-10-08T04:15:11Z,2021-10-08T04:15:11Z,94.21,1,1,1,0,840,0,0
public-apis/public-apis,2213,merged,2021-10-03T23:44:10Z,2021-10-10T03:03:05Z,2021-10-10T03:03:05Z,147.32,2,1,1,0,840,2,1
public-apis/public-apis,2212,closed,2021-10-03T23:02:02Z,2021-10-07T07:24:41Z,,80.38,1,1,1,0,840,2,1
public-apis/public-apis,2206,closed,2021-10-03T18:54:50Z,2021-11-01T01:10:57Z,,678.27,1,1,1,0,840,1,1
